Date,Adj Close,Close,High,Low,Open,Volume
2023-11-08 00:00:00+00:00,20781.45117,22800,23400,22700,23375,6130400
2023-11-09 00:00:00+00:00,20849.8125,22875,23125,22875,23000,3576000
2023-11-10 00:00:00+00:00,21054.89258,23100,23175,22900,22900,2101800
2023-11-13 00:00:00+00:00,21191.61328,23250,23500,23100,23100,3114500
2023-11-14 00:00:00+00:00,21191.61328,23250,23475,23225,23300,2907900
2023-11-15 00:00:00+00:00,21328.33203,23400,23900,23300,23300,4376100
2023-11-16 00:00:00+00:00,21373.9043,23450,23600,23050,23425,2570000
2023-11-17 00:00:00+00:00,20849.8125,22875,23450,22800,23450,6357500
2023-11-20 00:00:00+00:00,20918.17188,22950,23000,22750,22900,3459700
2023-11-21 00:00:00+00:00,20758.66406,22775,22950,22700,22950,3666100
2023-11-22 00:00:00+00:00,20348.50586,22325,22775,22275,22775,5961700
2023-11-23 00:00:00+00:00,20530.79688,22525,22575,22325,22500,3194100
2023-11-24 00:00:00+00:00,20621.94531,22625,22650,22475,22575,1515600
2023-11-27 00:00:00+00:00,20462.4375,22450,22875,22450,22625,4817100
2023-11-28 00:00:00+00:00,20508.01172,22500,22725,22325,22500,3764500
2023-11-29 00:00:00+00:00,20462.4375,22450,22600,22300,22600,2918000
2023-11-30 00:00:00+00:00,19961.13086,21900,22500,21900,22450,17524100
2023-12-01 00:00:00+00:00,20188.99805,22150,22350,22000,22025,6149700
2023-12-04 00:00:00+00:00,20439.65234,22425,22675,22200,22200,6252400
2023-12-05 00:00:00+00:00,20097.85156,22050,22450,22025,22425,4377100
2023-12-06 00:00:00+00:00,19710.47656,21625,22150,21600,22050,8207400
2023-12-07 00:00:00+00:00,19778.83594,21700,21850,21425,21675,4424500
2023-12-08 00:00:00+00:00,20325.7168,22300,22350,21725,21800,6433900
2023-12-11 00:00:00+00:00,19892.77148,21825,22450,21825,22425,3168200
2023-12-12 00:00:00+00:00,19915.55664,21850,22025,21850,22000,2215600
2023-12-13 00:00:00+00:00,19072.44922,20925,21725,20925,21700,9856200
2023-12-14 00:00:00+00:00,19550.9707,21450,21675,21000,21075,6299800
2023-12-15 00:00:00+00:00,19391.46484,21275,21950,21275,21500,9804200
2023-12-18 00:00:00+00:00,19869.98438,21800,21850,21375,21425,4388700
2023-12-19 00:00:00+00:00,19892.77148,21825,21825,21450,21750,3672200
2023-12-20 00:00:00+00:00,19869.98438,21800,22250,21800,21875,3792900
2023-12-21 00:00:00+00:00,20052.27734,22000,22075,21775,21800,3131700
2023-12-22 00:00:00+00:00,20075.06445,22025,22150,21850,22050,2347300
2023-12-27 00:00:00+00:00,20439.65234,22425,22625,21975,22025,4317700
2023-12-28 00:00:00+00:00,20690.30469,22700,22775,22450,22525,3878400
2023-12-29 00:00:00+00:00,20621.94531,22625,22750,22500,22700,2695900
2024-01-02 00:00:00+00:00,21396.69336,23475,23575,22600,22600,4723500
2024-01-03 00:00:00+00:00,21168.82422,23225,23400,22600,23200,6744300
2024-01-04 00:00:00+00:00,21214.39844,23275,23500,23225,23225,4746100
2024-01-05 00:00:00+00:00,21191.61328,23250,23550,23250,23500,2368600
2024-01-08 00:00:00+00:00,20986.53125,23025,23525,23000,23300,3133000
2024-01-09 00:00:00+00:00,21054.89258,23100,23350,23025,23200,1704600
2024-01-10 00:00:00+00:00,21237.18359,23300,23450,23100,23100,2628600
2024-01-11 00:00:00+00:00,21237.18359,23300,23450,23250,23350,2043100
2024-01-12 00:00:00+00:00,21784.06445,23900,23925,23325,23350,4858500
2024-01-15 00:00:00+00:00,22536.02539,24725,24750,23900,23900,6691700
2024-01-16 00:00:00+00:00,22422.0918,24600,24800,24375,24750,4671400
2024-01-17 00:00:00+00:00,22080.29102,24225,25000,24200,25000,5386800
2024-01-18 00:00:00+00:00,21966.35938,24100,24550,24050,24225,3894900
2024-01-19 00:00:00+00:00,21943.57031,24075,24300,23825,24200,2316600
2024-01-22 00:00:00+00:00,21191.61328,23250,24075,23225,24075,4516700
2024-01-23 00:00:00+00:00,20690.30469,22700,23425,22400,23275,6071400
2024-01-24 00:00:00+00:00,20553.58594,22550,22850,22325,22800,3048300
2024-01-25 00:00:00+00:00,21077.67773,23125,23250,22475,22475,3391200
2024-01-26 00:00:00+00:00,20940.95898,22975,23250,22925,23150,1481500
2024-01-29 00:00:00+00:00,21259.97266,23325,23325,23025,23025,2216300
2024-01-30 00:00:00+00:00,20827.02344,22850,23325,22800,23325,3999100
2024-01-31 00:00:00+00:00,20918.17188,22950,23200,22875,23025,2614300
2024-02-01 00:00:00+00:00,20781.45117,22800,23075,22575,22925,2536700
2024-02-02 00:00:00+00:00,20827.02344,22850,22950,22725,22850,1986200
2024-02-05 00:00:00+00:00,20667.51758,22675,22925,22675,22850,2076200
2024-02-06 00:00:00+00:00,20781.45117,22800,22975,22700,22700,1364700
2024-02-07 00:00:00+00:00,20872.59766,22900,23100,22825,22850,2345100
2024-02-12 00:00:00+00:00,21168.82422,23225,23325,22900,22900,2262400
2024-02-13 00:00:00+00:00,21100.46484,23150,23450,23050,23225,2086300
2024-02-15 00:00:00+00:00,21146.03906,23200,23450,23125,23325,3634900
2024-02-16 00:00:00+00:00,21191.61328,23250,23400,23100,23250,2014600
2024-02-19 00:00:00+00:00,20918.17188,22950,23275,22900,23250,2607800
2024-02-20 00:00:00+00:00,20872.59766,22900,23075,22750,22975,2365100
2024-02-21 00:00:00+00:00,20986.53125,23025,23175,22900,22925,2391800
2024-02-22 00:00:00+00:00,21077.67773,23125,23150,23000,23075,2192600
2024-02-23 00:00:00+00:00,20781.45117,22800,23150,22800,23150,2730500
2024-02-26 00:00:00+00:00,20963.74414,23000,23100,22875,22900,2112000
2024-02-27 00:00:00+00:00,21738.49219,23850,23850,22825,23000,5853700
2024-02-28 00:00:00+00:00,21738.49219,23850,24350,23800,24000,6239000
2024-02-29 00:00:00+00:00,21442.26563,23525,23950,23500,23875,6885600
2024-03-01 00:00:00+00:00,21624.55859,23725,23775,23450,23525,2829700
2024-03-04 00:00:00+00:00,21875.21094,24000,24175,23775,23775,3593600
2024-03-05 00:00:00+00:00,21989.14453,24125,24375,24025,24025,3829900
2024-03-06 00:00:00+00:00,22171.43945,24325,24400,24025,24200,3278000
2024-03-07 00:00:00+00:00,21875.21094,24000,24400,24000,24325,5365900
2024-03-08 00:00:00+00:00,22034.71875,24175,24325,24025,24025,2820700
2024-03-13 00:00:00+00:00,21442.26563,23525,24150,23500,24125,8514900
2024-03-14 00:00:00+00:00,21989.14453,24125,24125,23550,23575,3875200
2024-03-15 00:00:00+00:00,22034.71875,24175,24775,24000,24125,10622400
2024-03-18 00:00:00+00:00,22125.86523,24275,24575,24225,24225,2128700
2024-03-19 00:00:00+00:00,22217.01172,24375,24475,24275,24300,1701500
2024-03-20 00:00:00+00:00,22376.51953,24550,24550,24375,24375,1929300
2024-03-21 00:00:00+00:00,22581.59961,24775,24900,24550,24550,3500300
2024-03-22 00:00:00+00:00,22422.0918,24600,24775,24525,24775,2660100
2024-03-25 00:00:00+00:00,22376.51953,24550,24825,24400,24825,2976400
2024-03-26 00:00:00+00:00,22148.65234,24300,24650,24225,24650,4020000
2024-03-27 00:00:00+00:00,22422.0918,24600,24700,24450,24450,3195300
2024-03-28 00:00:00+00:00,22034.71875,24175,24650,24175,24625,4523000
2024-04-01 00:00:00+00:00,21898,24025,24350,23850,24350,3481400
2024-04-02 00:00:00+00:00,22695.53125,24900,24900,24025,24100,6997100
2024-04-03 00:00:00+00:00,23014.54688,25250,25375,24700,24900,4933500
2024-04-04 00:00:00+00:00,22832.25195,25050,25275,25000,25250,2738800
2024-04-05 00:00:00+00:00,23014.54688,25250,25425,25125,25125,2163800
2024-04-16 00:00:00+00:00,23926.01367,26250,26400,25000,25225,11555700
2024-04-17 00:00:00+00:00,23310.77344,25575,26300,25575,26300,4004900
2024-04-18 00:00:00+00:00,23265.19922,25525,25825,25200,25575,4682400
2024-04-19 00:00:00+00:00,23105.69336,25350,25725,25200,25675,3059000
2024-04-22 00:00:00+00:00,23060.11914,25300,25675,25225,25525,3983900
2024-04-23 00:00:00+00:00,22741.10547,24950,25400,24800,25300,5906300
2024-04-24 00:00:00+00:00,22649.96094,24850,25450,24450,25050,8926400
2024-04-25 00:00:00+00:00,22103.08008,24250,25000,24100,24850,4990600
2024-04-26 00:00:00+00:00,22011.93164,24150,24450,24150,24300,4944300
2024-04-29 00:00:00+00:00,22672.74609,24875,25100,23850,24200,5182100
2024-04-30 00:00:00+00:00,22627.17188,24825,25100,24550,24575,6749600
2024-05-02 00:00:00+00:00,22148.65234,24300,24850,24100,24850,6755200
2024-05-03 00:00:00+00:00,21829.63867,23950,24425,23850,24300,8328400
2024-05-06 00:00:00+00:00,21848.16992,22400,22525,22250,22500,7044600
